index-out,fhr-out,toco-out,tocopeak,eval,eval_detail,sig_qual,corrected,baseline,base_max,floatline,accDec,dec_class,decSum,accSum,osci_print,validFHR,rawDeviation,minDeviation,quantilDev,sinus,osci_class,stv,delay,eval_stv,eval_signalquality,eval_dec,eval_acc,eval_var,eval_baseline
3478,151.0,16.0,0.0,1.0,73.0,0.917,151.0,152.147,0.0,150.571,0.0,0.0,-101.0,57.0,10.91,1.0,-1.0,0.799,1.984,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3479,152.0,16.0,0.0,1.0,73.0,0.918,152.0,152.144,0.0,150.476,0.0,0.0,-101.0,57.0,10.913,1.0,-1.0,0.799,1.984,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3480,152.0,15.0,0.0,1.0,73.0,0.918,152.0,152.15,0.0,150.476,0.0,0.0,-101.0,57.0,10.913,1.0,-1.0,0.799,1.984,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3481,151.0,15.0,0.0,1.0,73.0,0.919,151.0,152.172,0.0,150.381,0.0,0.0,-101.0,57.0,10.94,1.0,-1.0,0.799,1.989,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3482,151.0,15.0,0.0,1.0,73.0,0.919,151.0,152.172,0.0,150.286,0.0,0.0,-101.0,57.0,10.94,1.0,-1.0,0.799,1.989,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3483,149.0,15.0,0.0,1.0,73.0,0.92,149.0,152.191,0.0,150.19,0.0,0.0,-101.0,57.0,10.975,1.0,-1.0,0.799,1.995,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3484,149.0,15.0,0.0,1.0,73.0,0.92,149.0,152.216,0.0,150.048,0.0,0.0,-101.0,57.0,10.975,1.0,-1.0,0.799,1.995,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3485,149.0,16.0,0.0,1.0,73.0,0.921,149.0,152.20600000000002,0.0,149.905,0.0,0.0,-101.0,57.0,10.975,1.0,-1.0,0.799,1.995,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3486,148.0,16.0,0.0,1.0,73.0,0.921,148.0,152.20600000000002,0.0,149.762,0.0,0.0,-101.0,57.0,10.94,1.0,-1.0,0.799,1.989,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3487,148.0,16.0,0.0,1.0,73.0,0.922,148.0,152.209,0.0,149.619,0.0,0.0,-101.0,57.0,10.94,1.0,-1.0,0.799,1.989,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3488,148.0,16.0,0.0,1.0,73.0,0.922,148.0,152.20600000000002,0.0,149.476,0.0,0.0,-101.0,57.0,10.913,1.0,-1.0,0.799,1.984,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3489,148.0,16.0,0.0,1.0,73.0,0.923,148.0,152.20000000000002,0.0,149.333,0.0,0.0,-101.0,57.0,10.913,1.0,-1.0,0.799,1.984,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3490,150.0,16.0,0.0,1.0,73.0,0.923,150.0,152.209,0.0,149.143,0.0,0.0,-101.0,57.0,10.91,1.0,-1.0,0.799,1.984,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3491,150.0,16.0,0.0,1.0,73.0,0.924,150.0,152.222,0.0,148.952,0.0,0.0,-101.0,57.0,10.91,1.0,-1.0,0.799,1.984,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3492,150.0,16.0,0.0,1.0,73.0,0.924,150.0,152.228,0.0,148.905,0.0,0.0,-101.0,57.0,10.91,1.0,-1.0,0.799,1.984,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3493,150.0,16.0,0.0,1.0,73.0,0.924,150.0,152.216,0.0,148.857,0.0,0.0,-101.0,57.0,10.91,1.0,-1.0,0.799,1.984,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3494,149.0,16.0,0.0,1.0,73.0,0.925,149.0,152.203,0.0,148.905,0.0,0.0,-101.0,57.0,10.905,1.0,-1.0,0.799,1.983,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3495,149.0,16.0,0.0,1.0,73.0,0.925,149.0,152.191,0.0,148.952,0.0,0.0,-101.0,57.0,10.905,1.0,-1.0,0.799,1.983,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3496,149.0,16.0,0.0,1.0,73.0,0.926,149.0,152.20600000000002,0.0,149.0,0.0,0.0,-101.0,57.0,10.899000000000001,1.0,-1.0,0.799,1.982,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3497,148.0,16.0,0.0,1.0,73.0,0.926,148.0,152.197,0.0,149.048,0.0,0.0,-101.0,57.0,10.899000000000001,1.0,-1.0,0.799,1.982,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3498,148.0,16.0,0.0,1.0,73.0,0.927,148.0,152.19400000000002,0.0,149.095,0.0,0.0,-101.0,57.0,10.885,1.0,-1.0,0.799,1.98,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3499,148.0,16.0,0.0,1.0,73.0,0.927,148.0,152.19400000000002,0.0,149.095,0.0,0.0,-101.0,57.0,10.885,1.0,-1.0,0.799,1.98,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3500,148.0,16.0,0.0,1.0,73.0,0.928,148.0,152.191,0.0,149.095,0.0,0.0,-101.0,57.0,10.877,1.0,-1.0,0.799,1.978,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3501,148.0,15.0,0.0,1.0,73.0,0.928,148.0,152.184,0.0,148.952,0.0,0.0,-101.0,57.0,10.877,1.0,-1.0,0.799,1.978,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3502,150.0,16.0,0.0,1.0,73.0,0.929,150.0,152.175,0.0,148.81,0.0,0.0,-101.0,57.0,10.841000000000001,1.0,-1.0,0.799,1.972,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3503,150.0,17.0,0.0,1.0,73.0,0.929,150.0,152.178,0.0,148.667,0.0,0.0,-101.0,57.0,10.841000000000001,1.0,-1.0,0.799,1.972,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3504,150.0,18.0,0.0,1.0,73.0,0.93,150.0,152.172,0.0,148.524,0.0,0.0,-101.0,57.0,10.824,1.0,-1.0,0.799,1.969,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3505,150.0,18.0,0.0,1.0,73.0,0.93,150.0,152.166,0.0,148.429,0.0,0.0,-101.0,57.0,10.824,1.0,-1.0,0.799,1.969,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3506,150.0,19.0,0.0,1.0,73.0,0.931,150.0,152.153,0.0,148.381,0.0,0.0,-101.0,57.0,10.819,1.0,-1.0,0.799,1.968,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3507,149.0,19.0,0.0,1.0,73.0,0.931,149.0,152.13400000000001,0.0,148.333,0.0,0.0,-101.0,57.0,10.819,1.0,-1.0,0.799,1.968,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3508,149.0,18.0,0.0,1.0,73.0,0.932,149.0,152.12800000000001,0.0,148.333,0.0,0.0,-101.0,57.0,10.798,1.0,-1.0,0.799,1.965,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3509,148.0,18.0,0.0,1.0,73.0,0.932,148.0,152.106,0.0,148.333,0.0,0.0,-101.0,57.0,10.798,1.0,-1.0,0.799,1.965,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3510,148.0,18.0,0.0,1.0,73.0,0.933,148.0,152.097,0.0,148.381,0.0,0.0,-101.0,57.0,10.794,1.0,-1.0,0.799,1.964,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3511,147.0,18.0,0.0,1.0,73.0,0.933,147.0,152.078,0.0,148.429,0.0,0.0,-101.0,57.0,10.794,1.0,-1.0,0.799,1.964,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3512,147.0,18.0,0.0,1.0,73.0,0.934,147.0,152.088,0.0,148.524,0.0,0.0,-101.0,57.0,10.788,1.0,-1.0,0.799,1.963,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3513,147.0,18.0,0.0,1.0,73.0,0.934,147.0,152.072,0.0,148.524,0.0,0.0,-101.0,57.0,10.788,1.0,-1.0,0.799,1.963,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3514,147.0,18.0,0.0,1.0,73.0,0.934,147.0,152.07500000000002,0.0,148.476,0.0,0.0,-101.0,57.0,10.784,1.0,-1.0,0.799,1.963,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3515,147.0,18.0,0.0,1.0,73.0,0.935,147.0,152.053,0.0,148.429,0.0,0.0,-101.0,57.0,10.784,1.0,-1.0,0.799,1.963,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3516,148.0,18.0,0.0,1.0,73.0,0.935,148.0,152.06900000000002,0.0,148.381,0.0,0.0,-101.0,57.0,10.783,1.0,-1.0,0.799,1.963,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3517,148.0,18.0,0.0,1.0,73.0,0.936,148.0,152.05,0.0,148.333,0.0,0.0,-101.0,57.0,10.783,1.0,-1.0,0.799,1.963,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3518,148.0,18.0,0.0,1.0,73.0,0.936,148.0,152.066,0.0,148.333,0.0,0.0,-101.0,57.0,10.772,1.0,-1.0,0.799,1.961,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3519,148.0,18.0,0.0,1.0,73.0,0.937,148.0,152.05,0.0,148.333,0.0,0.0,-101.0,57.0,10.772,1.0,-1.0,0.799,1.961,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3520,149.0,18.0,0.0,1.0,73.0,0.937,149.0,152.034,0.0,148.381,0.0,0.0,-101.0,57.0,10.762,1.0,-1.0,0.799,1.959,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3521,149.0,18.0,0.0,1.0,73.0,0.9380000000000001,149.0,152.031,0.0,148.476,0.0,0.0,-101.0,57.0,10.762,1.0,-1.0,0.799,1.959,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3522,150.0,18.0,0.0,1.0,73.0,0.9380000000000001,150.0,152.028,0.0,148.619,0.0,0.0,-101.0,57.0,10.755,1.0,-1.0,0.799,1.958,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3523,150.0,18.0,0.0,1.0,73.0,0.9390000000000001,150.0,152.00300000000001,0.0,148.762,0.0,0.0,-101.0,57.0,10.755,1.0,-1.0,0.799,1.958,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3524,149.0,18.0,0.0,1.0,73.0,0.9390000000000001,149.0,152.0,0.0,148.905,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.768,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3525,149.0,18.0,0.0,1.0,73.0,0.9400000000000001,149.0,152.00300000000001,0.0,149.048,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3526,149.0,18.0,0.0,1.0,73.0,0.9400000000000001,149.0,151.972,0.0,149.19,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3527,149.0,17.0,0.0,1.0,73.0,0.9410000000000001,149.0,151.975,0.0,149.286,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3528,149.0,17.0,0.0,1.0,73.0,0.9410000000000001,149.0,151.972,0.0,149.476,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3529,149.0,16.0,0.0,1.0,73.0,0.9410000000000001,149.0,151.984,0.0,149.667,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3530,149.0,16.0,0.0,1.0,73.0,0.9420000000000001,149.0,151.962,0.0,149.857,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3531,150.0,18.0,0.0,1.0,73.0,0.9420000000000001,150.0,151.94400000000002,0.0,150.048,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3532,150.0,18.0,0.0,1.0,73.0,0.9430000000000001,150.0,151.941,0.0,150.238,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3533,150.0,18.0,0.0,1.0,73.0,0.9430000000000001,150.0,151.95000000000002,0.0,150.429,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3534,150.0,18.0,0.0,1.0,73.0,0.9440000000000001,150.0,151.934,0.0,150.619,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3535,150.0,18.0,0.0,1.0,73.0,0.9440000000000001,150.0,151.919,0.0,150.857,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3536,150.0,18.0,0.0,1.0,73.0,0.9450000000000001,150.0,151.93800000000002,0.0,151.095,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3537,150.0,18.0,0.0,1.0,73.0,0.9450000000000001,150.0,151.919,0.0,151.286,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3538,152.0,18.0,0.0,1.0,73.0,0.9460000000000001,152.0,151.897,0.0,151.381,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3539,152.0,18.0,0.0,1.0,73.0,0.9460000000000001,152.0,151.897,0.0,151.476,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3540,152.0,18.0,0.0,1.0,73.0,0.9460000000000001,152.0,151.897,0.0,151.429,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3541,153.0,18.0,0.0,1.0,73.0,0.9470000000000001,153.0,151.9,0.0,151.381,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3542,153.0,18.0,0.0,1.0,73.0,0.9470000000000001,153.0,151.897,0.0,151.333,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3543,154.0,18.0,0.0,1.0,73.0,0.9480000000000001,154.0,151.894,0.0,151.286,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3544,154.0,18.0,0.0,1.0,73.0,0.9480000000000001,154.0,151.881,0.0,151.19,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3545,154.0,18.0,0.0,1.0,73.0,0.9490000000000001,154.0,151.875,0.0,151.095,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3546,154.0,18.0,0.0,1.0,73.0,0.9490000000000001,154.0,151.869,0.0,150.952,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3547,153.0,18.0,0.0,1.0,73.0,0.9490000000000001,153.0,151.875,0.0,150.81,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3548,151.0,18.0,0.0,1.0,73.0,0.9500000000000001,151.0,151.881,0.0,150.667,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3549,151.0,18.0,0.0,1.0,73.0,0.9500000000000001,151.0,151.866,0.0,150.476,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3550,148.0,18.0,0.0,1.0,73.0,0.9510000000000001,148.0,151.875,0.0,150.286,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3551,148.0,18.0,0.0,1.0,73.0,0.9510000000000001,148.0,151.856,0.0,150.095,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3552,149.0,17.0,0.0,1.0,73.0,0.9520000000000001,149.0,151.862,0.0,149.857,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3553,149.0,17.0,0.0,1.0,73.0,0.9520000000000001,149.0,151.866,0.0,149.619,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3554,148.0,17.0,0.0,1.0,73.0,0.9520000000000001,148.0,151.862,0.0,149.381,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3555,148.0,18.0,0.0,1.0,73.0,0.9530000000000001,148.0,151.875,0.0,149.095,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3556,147.0,18.0,0.0,1.0,73.0,0.9530000000000001,147.0,151.862,0.0,148.81,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3557,147.0,18.0,0.0,1.0,73.0,0.9540000000000001,147.0,151.866,0.0,148.524,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3558,147.0,18.0,0.0,1.0,73.0,0.9540000000000001,147.0,151.862,0.0,148.286,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3559,148.0,18.0,0.0,1.0,73.0,0.9550000000000001,148.0,151.862,0.0,148.143,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3560,148.0,18.0,0.0,1.0,73.0,0.9550000000000001,148.0,151.83100000000002,0.0,148.0,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3561,148.0,18.0,0.0,1.0,73.0,0.9550000000000001,148.0,151.812,0.0,148.286,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3562,148.0,18.0,0.0,1.0,73.0,0.9560000000000001,148.0,151.806,0.0,148.571,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3563,148.0,18.0,0.0,1.0,73.0,0.9560000000000001,148.0,151.781,0.0,148.81,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3564,149.0,18.0,0.0,1.0,73.0,0.9570000000000001,149.0,151.75900000000001,0.0,149.048,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3565,148.0,18.0,0.0,1.0,73.0,0.9570000000000001,148.0,151.75,0.0,149.381,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3566,148.0,18.0,0.0,1.0,73.0,0.9570000000000001,148.0,151.75,0.0,149.714,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3567,148.0,19.0,0.0,1.0,73.0,0.9580000000000001,148.0,151.744,0.0,150.143,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3568,148.0,19.0,0.0,1.0,73.0,0.9580000000000001,148.0,151.731,0.0,150.571,0.0,0.0,-101.0,57.0,10.751,1.0,-1.0,0.799,1.957,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3569,148.0,18.0,0.0,1.0,73.0,0.9590000000000001,148.0,151.722,0.0,151.0,0.0,0.0,-101.0,57.0,10.741,1.0,0.998,0.799,1.955,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3570,148.0,19.0,0.0,1.0,73.0,0.9590000000000001,148.0,151.728,0.0,151.286,0.0,0.0,-101.0,57.0,10.741,1.0,1.002,0.799,1.955,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3571,154.0,20.0,0.0,1.0,73.0,0.9590000000000001,154.0,151.712,0.0,151.571,0.0,0.0,-101.0,57.0,10.72,1.0,1.01,0.799,1.952,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3572,154.0,20.0,0.0,1.0,73.0,0.96,154.0,151.709,0.0,151.857,0.0,0.0,-101.0,57.0,10.72,1.0,1.022,0.799,1.952,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3573,154.0,22.0,0.0,1.0,73.0,0.96,154.0,151.703,0.0,152.19,0.0,0.0,-101.0,57.0,10.716000000000001,1.0,1.038,0.799,1.951,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3574,154.0,24.0,0.0,1.0,73.0,0.961,154.0,151.697,0.0,152.524,0.0,0.0,-101.0,57.0,10.716000000000001,1.0,1.06,0.799,1.951,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3575,155.0,22.0,0.0,1.0,73.0,0.961,155.0,151.68800000000002,0.0,152.81,0.0,0.0,-101.0,57.0,10.71,1.0,1.086,0.799,1.95,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3576,155.0,20.0,0.0,1.0,73.0,0.961,155.0,151.675,0.0,153.19,0.0,0.0,-101.0,57.0,10.71,1.0,1.118,0.799,1.95,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3577,156.0,20.0,0.0,1.0,73.0,0.962,156.0,151.659,0.0,153.571,0.0,0.0,-101.0,57.0,10.707,1.0,1.157,0.799,1.95,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3578,156.0,20.0,0.0,1.0,73.0,0.962,156.0,151.662,0.0,153.952,0.0,0.0,-101.0,57.0,10.707,1.0,1.202,0.799,1.95,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3579,156.0,20.0,0.0,1.0,73.0,0.962,156.0,151.662,0.0,154.286,0.0,0.0,-101.0,57.0,10.703,1.0,1.2530000000000001,0.799,1.949,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3580,154.0,20.0,0.0,1.0,73.0,0.963,154.0,151.653,0.0,154.619,0.0,0.0,-101.0,57.0,10.703,1.0,1.308,0.799,1.949,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3581,154.0,20.0,0.0,1.0,73.0,0.963,154.0,151.619,0.0,154.952,0.0,0.0,-101.0,57.0,10.699,1.0,1.367,0.799,1.948,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3582,154.0,18.0,0.0,1.0,73.0,0.964,154.0,151.616,0.0,155.0,0.0,0.0,-101.0,57.0,10.699,1.0,1.424,0.799,1.948,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3583,155.0,18.0,0.0,1.0,73.0,0.964,155.0,151.591,0.0,155.048,0.0,0.0,-101.0,57.0,10.696,1.0,1.478,0.799,1.948,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3584,155.0,18.0,0.0,1.0,73.0,0.964,155.0,151.591,0.0,155.0,0.0,0.0,-101.0,57.0,10.696,1.0,1.528,0.799,1.948,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3585,155.0,18.0,0.0,1.0,73.0,0.965,155.0,151.562,0.0,154.952,0.0,0.0,-101.0,57.0,10.681000000000001,1.0,1.573,0.799,1.945,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3586,156.0,17.0,0.0,1.0,73.0,0.965,156.0,151.538,0.0,154.857,0.0,0.0,-101.0,57.0,10.681000000000001,1.0,1.614,0.799,1.945,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3587,156.0,16.0,0.0,1.0,73.0,0.965,156.0,151.5,0.0,154.762,0.0,0.0,-101.0,57.0,10.679,1.0,1.6520000000000001,0.799,1.945,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
3588,156.0,16.0,0.0,1.0,73.0,0.966,156.0,151.491,0.0,154.619,0.0,0.0,-101.0,57.0,10.679,1.0,1.684,0.799,1.945,0.0,0.0,5.732,261.0,1.0,1.0,1.0,1.0,1.0,1.0
